Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Definition,0,file_id,serial_number,1,,time_created,1,,manufacturer,1,,product,1,,number,1,,unknown,1,,type,1,,
Data,0,file_id,serial_number,"3336813752",,time_created,"983325540",,manufacturer,"1",,garmin_product,"2158",,number,"179",,type,"32",,,,,
Definition,1,device_info,timestamp,1,,serial_number,1,,manufacturer,1,,product,1,,software_version,1,,,,,,,,
Data,1,device_info,timestamp,"983325540",s,serial_number,"3336813752",,manufacturer,"1",,garmin_product,"2158",,software_version,"9.8",,,,,,,,
Definition,2,software,version,1,,,,,,,,,,,,,,,,,,,,
Data,2,software,version,"3.0",,,,,,,,,,,,,,,,,,,,
Definition,3,monitoring_info,timestamp,1,,local_timestamp,1,,cycles_to_distance,2,,cycles_to_calories,2,,unknown,2,,resting_metabolic_rate,1,,activity_type,2,,unknown,1,,
Data,3,monitoring_info,timestamp,"983325540",s,local_timestamp,"983325540",s,cycles_to_distance,"1.7744|2.6616",m/cycle,cycles_to_calories,"0.0618|0.1948",kcal/cycle,unknown,"4705|4705",,resting_metabolic_rate,"2387",kcal / day,activity_type,"6|1",,,,,
Definition,4,monitoring,timestamp,1,,distance,1,,cycles,1,,active_time,1,,active_calories,1,,duration_min,1,,activity_type,1,,,,,
Data,4,monitoring,timestamp,"983325540",s,distance,"0.0",m,cycles,"0.0",cycles,active_time,"5123.0",s,active_calories,"313",kcal,duration_min,"119",min,activity_type,"0",,,,,
Data,4,monitoring,timestamp,"983325540",s,distance,"29.28",m,steps,"33",steps,active_time,"120.0",s,active_calories,"8",kcal,duration_min,"119",min,activity_type,"6",,,,,
Definition,5,monitoring,timestamp,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,5,monitoring,timestamp,"983325540",s,unknown,"15",,unknown,"23",,,,,,,,,,,,,,,,,
Definition,6,unknown,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"983325540",,unknown,"57",,unknown,"80",,,,,,,,,,,,,,,,,
Definition,7,monitoring,timestamp_16,1,,heart_rate,1,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"23456",s,heart_rate,"93",bpm,,,,,,,,,,,,,,,,,,,
Definition,0,monitoring,cycles,1,,active_time,1,,active_calories,1,,timestamp_16,1,,current_activity_type_intensity,1,,,,,,,,,,,
Data,0,monitoring,cycles,"0.0",cycles,active_time,"5160.0",s,active_calories,"315",kcal,timestamp_16,"23456",s,current_activity_type_intensity,"0",,activity_type,"0",,intensity,"0.0",,,,,
Definition,1,unknown,unknown,17,,,,,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"220|91|156|58|0|1|0|0|1|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,cycles,"0.0",cycles,active_time,"5220.0",s,active_calories,"318",kcal,timestamp_16,"23516",s,current_activity_type_intensity,"0",,activity_type,"0",,intensity,"0.0",,,,,
Data,4,monitoring,timestamp,"983325660",s,distance,"0.0",m,cycles,"0.0",cycles,active_time,"5220.0",s,active_calories,"318",kcal,duration_min,"121",min,activity_type,"0",,,,,
Data,4,monitoring,timestamp,"983325660",s,distance,"29.28",m,steps,"33",steps,active_time,"120.0",s,active_calories,"8",kcal,duration_min,"121",min,activity_type,"6",,,,,
Data,5,monitoring,timestamp,"983325660",s,unknown,"15",,unknown,"23",,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"983325660",,unknown,"57",,unknown,"80",,,,,,,,,,,,,,,,,
