Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Definition,0,file_id,serial_number,1,,time_created,1,,manufacturer,1,,product,1,,number,1,,unknown,1,,type,1,,
Data,0,file_id,serial_number,"3336813752",,time_created,"981897780",,manufacturer,"1",,garmin_product,"2158",,number,"79",,type,"32",,,,,
Definition,1,device_info,timestamp,1,,serial_number,1,,manufacturer,1,,product,1,,software_version,1,,,,,,,,
Data,1,device_info,timestamp,"981897780",s,serial_number,"3336813752",,manufacturer,"1",,garmin_product,"2158",,software_version,"9.8",,,,,,,,
Definition,2,software,version,1,,,,,,,,,,,,,,,,,,,,
Data,2,software,version,"3.0",,,,,,,,,,,,,,,,,,,,
Definition,3,monitoring_info,timestamp,1,,local_timestamp,1,,cycles_to_distance,2,,cycles_to_calories,2,,unknown,2,,resting_metabolic_rate,1,,activity_type,2,,unknown,1,,
Data,3,monitoring_info,timestamp,"981897780",s,local_timestamp,"981897780",s,cycles_to_distance,"1.7744|2.6616",m/cycle,cycles_to_calories,"0.061|0.1926",kcal/cycle,unknown,"4789|4789",,resting_metabolic_rate,"2379",kcal / day,activity_type,"6|1",,,,,
Definition,4,monitoring,timestamp,1,,distance,1,,cycles,1,,active_time,1,,active_calories,1,,duration_min,1,,activity_type,1,,,,,
Data,4,monitoring,timestamp,"981897780",s,distance,"0.0",m,cycles,"0.0",cycles,active_time,"1380.0",s,active_calories,"79",kcal,duration_min,"803",min,activity_type,"0",,,,,
Data,4,monitoring,timestamp,"981897780",s,distance,"1030.93",m,steps,"1162",steps,active_time,"1890.0",s,active_calories,"92",kcal,duration_min,"803",min,activity_type,"6",,,,,
Definition,5,monitoring,timestamp,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,5,monitoring,timestamp,"981897780",s,unknown,"0",,unknown,"0",,,,,,,,,,,,,,,,,
Definition,6,unknown,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"981897780",,unknown,"60",,unknown,"66",,,,,,,,,,,,,,,,,
Definition,7,monitoring,timestamp_16,1,,heart_rate,1,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"37488",s,heart_rate,"69",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"37548",s,heart_rate,"72",bpm,,,,,,,,,,,,,,,,,,,
Definition,0,monitoring,timestamp,1,,current_activity_type_intensity,1,,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp,"981897900",s,current_activity_type_intensity,"104",,activity_type,"8",,intensity,"3.0",,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"37608",s,heart_rate,"73",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"37668",s,heart_rate,"65",bpm,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp,"981898020",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"37728",s,heart_rate,"63",bpm,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp,"981898080",s,current_activity_type_intensity,"72",,activity_type,"8",,intensity,"2.0",,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"37788",s,heart_rate,"62",bpm,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp,"981898140",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"37848",s,heart_rate,"61",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"37908",s,heart_rate,"63",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"37968",s,heart_rate,"64",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"38028",s,heart_rate,"66",bpm,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp,"981898380",s,current_activity_type_intensity,"104",,activity_type,"8",,intensity,"3.0",,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"38088",s,heart_rate,"80",bpm,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp,"981898440",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"38148",s,heart_rate,"75",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"38208",s,heart_rate,"67",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"38328",s,heart_rate,"74",bpm,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp,"981898680",s,current_activity_type_intensity,"104",,activity_type,"8",,intensity,"3.0",,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"38388",s,heart_rate,"65",bpm,,,,,,,,,,,,,,,,,,,
Definition,1,monitoring,cycles,1,,active_time,1,,active_calories,1,,timestamp_16,1,,current_activity_type_intensity,1,,,,,,,,,,,
Data,1,monitoring,steps,"1173",steps,active_time,"1905.0",s,active_calories,"92",kcal,timestamp_16,"38388",s,current_activity_type_intensity,"70",,activity_type,"6",,intensity,"2.0",,,,,
Data,7,monitoring,timestamp_16,"38448",s,heart_rate,"71",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"38508",s,heart_rate,"78",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"38568",s,heart_rate,"72",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"38628",s,heart_rate,"71",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"38688",s,heart_rate,"69",bpm,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp,"981899040",s,current_activity_type_intensity,"104",,activity_type,"8",,intensity,"3.0",,,,,,,,,,,,,,
Data,0,monitoring,timestamp,"981899100",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"38868",s,heart_rate,"67",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"38928",s,heart_rate,"80",bpm,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp,"981899280",s,current_activity_type_intensity,"168",,activity_type,"8",,intensity,"5.0",,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"38988",s,heart_rate,"91",bpm,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,steps,"1208",steps,active_time,"1965.0",s,active_calories,"96",kcal,timestamp_16,"38988",s,current_activity_type_intensity,"38",,activity_type,"6",,intensity,"1.0",,,,,
Data,7,monitoring,timestamp_16,"39048",s,heart_rate,"98",bpm,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,cycles,"0.0",cycles,active_time,"1440.0",s,active_calories,"82",kcal,timestamp_16,"39048",s,current_activity_type_intensity,"0",,activity_type,"0",,intensity,"0.0",,,,,
Data,7,monitoring,timestamp_16,"39108",s,heart_rate,"93",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"39168",s,heart_rate,"84",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"39228",s,heart_rate,"90",bpm,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp,"981899580",s,current_activity_type_intensity,"200",,activity_type,"8",,intensity,"6.0",,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"39288",s,heart_rate,"91",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"39348",s,heart_rate,"94",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"39468",s,heart_rate,"91",bpm,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,cycles,"0.0",cycles,active_time,"1680.0",s,active_calories,"93",kcal,timestamp_16,"39468",s,current_activity_type_intensity,"0",,activity_type,"0",,intensity,"0.0",,,,,
Data,7,monitoring,timestamp_16,"39528",s,heart_rate,"90",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"39588",s,heart_rate,"84",bpm,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,steps,"1225",steps,active_time,"2040.0",s,active_calories,"99",kcal,timestamp_16,"39588",s,current_activity_type_intensity,"70",,activity_type,"6",,intensity,"2.0",,,,,
Data,7,monitoring,timestamp_16,"39648",s,heart_rate,"91",bpm,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,cycles,"0.0",cycles,active_time,"1740.0",s,active_calories,"96",kcal,timestamp_16,"39648",s,current_activity_type_intensity,"0",,activity_type,"0",,intensity,"0.0",,,,,
Data,7,monitoring,timestamp_16,"39708",s,heart_rate,"93",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"39828",s,heart_rate,"92",bpm,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,cycles,"0.0",cycles,active_time,"1920.0",s,active_calories,"104",kcal,timestamp_16,"39828",s,current_activity_type_intensity,"0",,activity_type,"0",,intensity,"0.0",,,,,
Data,7,monitoring,timestamp_16,"39888",s,heart_rate,"93",bpm,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,steps,"1236",steps,active_time,"2055.0",s,active_calories,"99",kcal,timestamp_16,"39888",s,current_activity_type_intensity,"70",,activity_type,"6",,intensity,"2.0",,,,,
Data,7,monitoring,timestamp_16,"39948",s,heart_rate,"92",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"40008",s,heart_rate,"95",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"40068",s,heart_rate,"120",bpm,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"40128",s,heart_rate,"103",bpm,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,cycles,"0.0",cycles,active_time,"2160.0",s,active_calories,"122",kcal,timestamp_16,"40128",s,current_activity_type_intensity,"0",,activity_type,"0",,intensity,"0.0",,,,,
Data,7,monitoring,timestamp_16,"40188",s,heart_rate,"96",bpm,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,steps,"1256",steps,active_time,"2115.0",s,active_calories,"102",kcal,timestamp_16,"40188",s,current_activity_type_intensity,"38",,activity_type,"6",,intensity,"1.0",,,,,
